timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1784783609181,793,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-7,text,true,,36392,152,10,10,https://www.easycalculation.com/date-day/age-calculator.php,791,0,0
1784783609768,214,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-1,text,true,,29297,125,10,10,https://www.apache.org/licenses/,175,0,0
1784783609430,579,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-3,text,true,,266650,128,10,10,https://www.selenium.dev/downloads/,94,0,0
1784783609926,117,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-6,text,true,,12628,120,10,10,https://www.jenkins.io/doc/,93,0,0
1784783609854,210,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-2,text,true,,12628,120,10,10,https://www.jenkins.io/doc/,169,0,0
1784783609698,480,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-4,text,true,,12628,120,10,10,https://www.jenkins.io/doc/,69,0,0
1784783609231,967,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-8,text,true,,360846,166,10,10,https://www.hollandandbarrett.com/shop/food-drink/?t=has_promotion%3Atrue,752,0,0
1784783610044,166,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-6,text,true,,52068,122,10,10,https://saucelabs.com/careers,166,0,0
1784783610211,54,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-6,text,true,,29296,125,10,10,https://www.apache.org/licenses/,40,0,0
1784783609923,358,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-9,text,true,,18958,138,10,10,https://jmeter.apache.org/download_jmeter.cgi,287,0,0
1784783609868,476,HTTP Request,200,OK,NON GUI TestCases Using CSV Files 1-5,text,true,,266650,128,10,10,https://www.selenium.dev/downloads/,199,0,0
